year,university,school,degree,Key,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration,502,94.9,87.3,3770.0,3400.0,4031.0,3500.0,3000.0,4333.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),503,98.2,93.6,4272.0,3725.0,4388.0,3800.0,3450.0,4782.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),504,97.2,94.4,3396.0,3000.0,3473.0,3025.0,3000.0,3600.0
2017,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),505,100.0,100.0,3689.0,3100.0,3744.0,3125.0,3000.0,4023.0
2017,National University of Singapore,School of Computing,Bachelor of Computing (Communications And Media) **,506,,,,,,,,
2017,National University of Singapore,School of Computing,Bachelor of Computing (Computational Biology) **,507,,,,,,,,
2017,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),508,93.5,89.4,4510.0,4200.0,4628.0,4285.0,3656.0,5000.0
2017,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce) **,509,,,,,,,,
2017,National University of Singapore,School of Computing,Bachelor of Computing (Information Security) **,510,,,,,,,,
2017,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),511,94.5,91.8,4061.0,4000.0,4192.0,4000.0,3550.0,4592.0
2017,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),512,97.6,97.6,4114.0,3810.0,4203.0,4000.0,3500.0,4766.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture) #,513,91.3,86.4,4037.0,4000.0,4079.0,4000.0,3780.0,4300.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),514,93.3,60.0,3034.0,2890.0,3079.0,2920.0,2600.0,3200.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),515,90.8,81.7,3105.0,3000.0,3162.0,3000.0,2900.0,3300.0
2017,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),516,93.8,88.7,3090.0,3000.0,3168.0,3000.0,2800.0,3300.0
2017,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Medicine And Bachelor Of Surgery #,517,100.0,100.0,4367.0,4500.0,4882.0,5000.0,4500.0,5305.0
2017,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),518,97.4,97.4,3165.0,3200.0,3328.0,3400.0,3200.0,3450.0
2017,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),519,91.8,89.8,3280.0,3300.0,3462.0,3500.0,3300.0,3650.0
2017,National University of Singapore,YST Conservatory Of Music,Bachelor of Music,520,73.3,26.7,2298.0,2025.0,2500.0,2225.0,2050.0,2950.0
2017,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours,521,93.5,76.6,3812.0,3500.0,3956.0,3500.0,3075.0,4000.0
2017,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours,522,91.7,75.0,4362.0,4083.0,4362.0,4083.0,3600.0,4875.0
2017,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),523,89.4,84.7,4010.0,3600.0,4131.0,3900.0,3588.0,4500.0
2017,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,524,88.7,62.3,3297.0,3200.0,3419.0,3300.0,3000.0,3600.0
2017,Singapore Management University,School of Accountancy (4-years programme) *,Accountancy,525,98.0,96.6,3569.0,3000.0,3646.0,3000.0,2920.0,3600.0
2017,Singapore Management University,School of Accountancy (4-years programme) *,Accountancy Cum Laude and above,526,97.8,97.8,4037.0,3200.0,4089.0,3200.0,3000.0,4645.0
2017,Singapore Management University,School of Business (4-years programme) *,Business Management,527,93.3,85.7,3862.0,3475.0,3995.0,3500.0,3050.0,4362.0
2017,Singapore Management University,School of Business (4-years programme) *,Business Management Cum Laude and above,528,95.8,92.0,4364.0,3880.0,4504.0,4000.0,3300.0,5000.0
2017,Singapore Management University,School of Economics (4-years programme) *,Economics,529,91.3,82.6,4013.0,3600.0,4143.0,3700.0,3300.0,4583.0
2017,Singapore Management University,School of Economics (4-years programme) *,Economics Cum Laude and above,530,93.2,90.5,4591.0,4000.0,4737.0,4100.0,3600.0,5113.0
2017,Singapore Management University,School of Information Systems (4-years programme) *,Information Systems Management,531,95.1,91.3,3922.0,3905.0,4014.0,4000.0,3550.0,4500.0
2017,Singapore Management University,School of Information Systems (4-years programme) *,Information Systems Management Cum Laude and above,532,96.1,94.1,4211.0,4334.0,4305.0,4334.0,4000.0,4750.0
2017,Singapore Management University,School of Social Sciences (4-years programme) *,Social Sciences,533,91.3,78.0,3344.0,3250.0,3493.0,3300.0,3000.0,3750.0
2017,Singapore Management University,School of Social Sciences (4-years programme) *,Social Sciences Cum Laude and above,534,87.9,81.8,3810.0,3600.0,3938.0,3630.0,3300.0,4000.0
2017,Singapore Management University,School of Law (4-years programme) *,Law #,535,97.6,94.0,4778.0,4500.0,4941.0,5000.0,4000.0,5840.0
2017,Singapore Management University,School of Law (4-years programme) *,Law Cum Laude and above #,536,97.9,97.9,5163.0,5450.0,5287.0,5600.0,4200.0,6000.0
2017,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Arts in Game Design ^,537,96.2,92.3,3040.0,3000.0,3067.0,3000.0,2800.0,3200.0
2017,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Arts & Animation ^,538,88.5,69.2,2859.0,2825.0,2876.0,2875.0,2700.0,3000.0
2017,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science & Game Design ^,539,100.0,100.0,3232.0,3250.0,3291.0,3250.0,2900.0,3600.0
2017,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,540,96.9,90.6,3898.0,3800.0,3904.0,3800.0,3558.0,4140.0
2017,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,541,90.7,68.5,2819.0,2600.0,2949.0,2700.0,2500.0,3200.0
2017,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,542,92.3,87.2,2818.0,2700.0,2841.0,2700.0,2500.0,3000.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,543,77.3,62.1,3061.0,3100.0,3290.0,3255.0,2975.0,3600.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,544,94.4,88.9,3191.0,3200.0,3269.0,3200.0,3000.0,3450.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Marine Engineering ^,545,96.2,88.5,3461.0,3300.0,3541.0,3500.0,3000.0,4000.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering,546,90.5,85.7,3063.0,3000.0,3145.0,3000.0,2800.0,3350.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Naval Architecture ^,547,95.5,95.5,3451.0,3300.0,3537.0,3300.0,3200.0,3500.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering ^,548,100.0,86.7,3792.0,3300.0,3866.0,3300.0,3300.0,3950.0
2017,Singapore Institute of Technology,Newcastle University,Bachelor of Science with Honours in Food & Human Nutrition,549,97.7,79.1,2784.0,2600.0,2980.0,2700.0,2475.0,3200.0
2017,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Chemical Engineering,550,84.5,74.1,3061.0,3000.0,3301.0,3200.0,3000.0,3375.0
2017,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Electrical Engineering & Information Technology,551,82.8,82.8,3504.0,3175.0,3591.0,3400.0,3000.0,4000.0
2017,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Professional Studies in Culinary Arts Management,552,87.9,54.5,2357.0,2300.0,2598.0,2300.0,2200.0,3259.0
2017,Singapore Institute of Technology,Singapore Institute of Technology -Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Diagnostic Radiography) **,553,,,,,,,,
2017,Singapore Institute of Technology,Singapore Institute of Technology -Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Occupational Therapy),554,100.0,97.1,3217.0,3250.0,3258.0,3300.0,3020.0,3450.0
2017,Singapore Institute of Technology,Singapore Institute of Technology -Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Physiotherapy),555,100.0,96.8,3483.0,3350.0,3489.0,3400.0,3300.0,3500.0
2017,Singapore Institute of Technology,Singapore Institute of Technology -Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Radiation Therapy) **,556,,,,,,,,
2017,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,557,81.3,65.6,3367.0,3100.0,3481.0,3200.0,2950.0,3700.0
2017,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,558,80.0,52.5,3207.0,3125.0,3280.0,3125.0,2625.0,3650.0
2017,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,559,96.6,87.9,3608.0,3100.0,3670.0,3200.0,3000.0,3700.0
2017,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,560,94.6,86.5,3412.0,3050.0,3595.0,3400.0,3000.0,4000.0
2017,Singapore Institute of Technology,University of Glasgow,Bachelor of Science with Honours in Computing Science,561,95.8,85.9,3633.0,3600.0,3724.0,3600.0,3300.0,4200.0
2017,Singapore Institute of Technology,University of Manchester,Bachelor of Science with Honours in Nursing Practice,562,98.2,96.5,3507.0,3400.0,3741.0,3650.0,3600.0,3900.0
2017,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,563,86.4,69.5,3759.0,3800.0,3825.0,3800.0,3050.0,4160.0
2017,Singapore Institute of Technology,Wheelock College,Bachelor of Science in Early Childhood Education,564,96.4,92.9,2883.0,2900.0,2890.0,2900.0,2800.0,3000.0
2017,Singapore Institute of Technology,Singapore Institute of Technology,Bachelor of Accountancy with Honours,565,94.1,92.1,3073.0,3050.0,3113.0,3088.0,2975.0,3250.0
2017,Singapore Institute of Technology,Singapore Institute of Technology,Bachelor of Hospitality Business with Honours ^,566,94.7,84.2,2713.0,2700.0,2829.0,2800.0,2500.0,3100.0
2017,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),567,89.9,87.3,3594.0,3600.0,3638.0,3600.0,3450.0,3800.0
2017,Singapore University of Technology and Design,na,Bachelor of Engineering (Information Systems Technology and Design),568,100.0,100.0,4146.0,4000.0,4175.0,4023.0,3600.0,4900.0
2017,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),569,91.7,85.4,3856.0,3800.0,3956.0,3850.0,3600.0,4210.0
2017,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design) ###,570,,,,,,,,
2018,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,571,94.6,92.2,3214.0,3000.0,3245.0,3000.0,3000.0,3200.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,572,99.2,97.7,4391.0,4000.0,4456.0,4000.0,3600.0,4633.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Business,573,92.6,84.3,3646.0,3500.0,3776.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing ^,574,100.0,100.0,4536.0,4450.0,4572.0,4575.0,4200.0,4900.0
2018,Nanyang Technological University,College of Engineering,Aerospace Engineering,575,95.3,88.4,3710.0,3625.0,3873.0,3800.0,3365.0,4280.0
2018,Nanyang Technological University,College of Engineering,Aerospace Engineering and Economics **,576,,,,,,,,
2018,Nanyang Technological University,College of Engineering,Bioengineering,577,77.5,66.2,3457.0,3500.0,3660.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Engineering,Business and Computer Engineering **,578,,,,,,,,
2018,Nanyang Technological University,College of Engineering,Chemical & Biomolecular Engineering,579,91.6,86.0,3461.0,3500.0,3782.0,3600.0,3300.0,4200.0
2018,Nanyang Technological University,College of Engineering,Chemical & Biomolecular Engineering and Economics **,580,,,,,,,,
2018,Nanyang Technological University,College of Engineering,Civil Engineering,581,96.5,96.5,3521.0,3400.0,3597.0,3500.0,3200.0,3816.0
2018,Nanyang Technological University,College of Engineering,Computer Engineering,582,95.8,95.8,3749.0,3700.0,3865.0,3775.0,3400.0,4200.0
2018,Nanyang Technological University,College of Engineering,Computer Engineering and Economics **,583,,,,,,,,
2018,Nanyang Technological University,College of Engineering,Computer Science,584,94.4,93.0,3970.0,3800.0,4062.0,4000.0,3500.0,4500.0
2018,Nanyang Technological University,College of Engineering,Electrical & Electronic Engineering,585,92.7,91.0,3625.0,3500.0,3772.0,3600.0,3323.0,4000.0
2018,Nanyang Technological University,College of Engineering,Environmental Engineering,586,92.1,81.6,3388.0,3360.0,3485.0,3400.0,3000.0,3500.0
2018,Nanyang Technological University,College of Engineering,Environmental Engineering and Economics **,587,,,,,,,,
2018,Nanyang Technological University,College of Engineering,Information Engineering & Media,588,93.2,89.0,3724.0,3725.0,3800.0,3750.0,3500.0,4140.0
2018,Nanyang Technological University,College of Engineering,Maritime Studies,589,93.3,90.0,3351.0,3300.0,3409.0,3350.0,3000.0,3640.0
2018,Nanyang Technological University,College of Engineering,Materials Engineering,590,86.5,81.9,3457.0,3400.0,3650.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,College of Engineering,Mechanical Engineering,591,85.6,81.1,3448.0,3500.0,3653.0,3500.0,3200.0,4000.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",592,85.7,53.8,2930.0,2800.0,2986.0,3000.0,2600.0,3300.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,593,86.4,76.3,3149.0,3150.0,3260.0,3500.0,3000.0,3518.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,594,95.0,84.2,3085.0,3000.0,3166.0,3000.0,2750.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,595,90.1,84.0,3604.0,3500.0,3755.0,3536.0,3200.0,3959.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,596,81.6,59.2,3051.0,3000.0,3124.0,3000.0,2600.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,597,74.4,56.4,3593.0,3500.0,3719.0,3500.0,3260.0,4150.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics & Multilingual Studies,598,79.2,45.8,3074.0,3200.0,3091.0,3200.0,2900.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy,599,80.0,76.0,3031.0,3000.0,3126.0,3000.0,2550.0,3500.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,600,90.1,78.0,3316.0,3300.0,3355.0,3370.0,3000.0,3684.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,601,80.6,71.0,3501.0,3350.0,3619.0,3350.0,3050.0,4018.0
2018,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,602,80.2,60.4,3275.0,3175.0,3374.0,3220.0,3000.0,3841.0
2018,Nanyang Technological University,College of Sciences,Biological Sciences,603,80.1,67.0,3232.0,3200.0,3319.0,3250.0,3035.0,3650.0
2018,Nanyang Technological University,College of Sciences,Biomedical Sciences **,604,,,,,,,,
2018,Nanyang Technological University,College of Sciences,Biomedical Sciences & Chinese Medicine # ^,605,90.9,81.8,2941.0,3000.0,2953.0,3000.0,2700.0,3100.0
